Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;_data;_versao;_cnpj;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Patrimonio_Liquido;Valor_Patrimonial_Cotas;Cotas_Emitidas;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes;Percentual_Despesas_Taxa_Administracao
Classe;23.768.027/0001-24;2026-07-01;1;2026-08-14;TOP CENTER FII RL;2016-07-01;INVESTIDOR QUALIFICADO;BR0PYDCTF007;322214000;N;N;;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;23768027000124;1;0;424645802.82;1.3179;322214000;0.009592;0.005711;0;7.5E-05
Classe;23.781.211/0001-04;2026-07-01;1;2026-08-14;FII NORTHWEST;2015-12-23;INVESTIDOR PROFISSIONAL;BR045ACTF002;13848992.6268;S;N;;Hospital;Definida;Indeterminado;;30/12;N;N;N;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;23781211000104;1;0;2256293783.81;162.92114846;13848992.6268;0.00662209;0.00373367;0;4.7E-05
Classe;23.876.086/0001-16;2026-07-01;1;2026-08-13;JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB;2016-11-16;INVESTIDOR QUALIFICADO;BRJTPRCTF001;214674.89786655;N;N;;Residencial;Ativa;Indeterminado;;30/06;S;S;N;S;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;informacoesregulatorias@planner.com.br;2026-07-01;1;23876086000116;7;0;6669876.68;31.0696627611592;214674.89786655;-0.004204;0;0;0.001829
Classe;23.964.843/0001-03;2026-06-01;1;2026-07-15;BRIO REAL ESTATE II;2018-07-06;INVESTIDORES EM GERAL;BRBRIMCTF008;0;N;N;;Residencial;Ativa;Determinado;2026-06-30;30/06;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-06-01;1;23964843000103;714;680;0;0;0;0;0;;
Classe;23.964.908/0001-10;2026-01-01;1;2026-02-12;PRIME 16 - FI IMOBILIÁRIO RL;2016-01-04;INVESTIDOR PROFISSIONAL;BR00KGCTF006;542458.95695689;S;N;;Multicategoria;Definida;Determinado;2030-12-23;31/12;N;N;S;N;N;SANTANDER CACEIS BRASIL DTVM S.A.;62318407000119;Rua Amador Bueno;474;;Santo Amaro;São Paulo;SP;04752-005;(11) 5538-5489;;;www.s3dtvm.com.br;SC_fundosimobiliarios@s3caceis.com.br;2026-01-01;1;23964908000110;1;;21231406.84;39.1391948970755;542458.95695689;0.019272;0;0.19880661251642;0.00454
Classe;24.514.406/0001-50;2026-07-01;1;2026-08-11;PRAIA DO CASTELO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-06-15;INVESTIDOR PROFISSIONAL;BRPCASCTF004;70000;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br;2026-07-01;1;24514406000150;100;100;267044234.57;3814.91763671429;70000;2.2E-05;0;0;0.000905
Classe;24.774.904/0001-32;2026-07-01;1;2026-08-12;NF CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-09-22;INVESTIDOR PROFISSIONAL;BR04OTCTF003;37834.90731346;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;FINAXIS CORRETORA;03317692000194;Avenida Paulista;1842;Torre Norte, térreo, loja 08;Bela Vista;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;atendimento.regulatorio@finaxis.com.br;2026-07-01;1;24774904000132;1;1;-5269371.53;-139.272748479164;37834.90731346;-0.008752;0;0;0.003564
Classe;24.796.967/0001-90;2026-07-01;1;2026-08-12;LOFT II D FII RL;2018-09-27;INVESTIDOR QUALIFICADO;BRLFTTCTF020;665000;N;N;;Residencial;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;24796967000190;8;4;16444908.21;24.729185;665000;-2E-06;-2E-06;0;0.000958
Classe;24.853.044/0001-22;2026-07-01;1;2026-08-14;VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;2018-12-10;INVESTIDORES EM GERAL;BRVILGCTF001;14997396;N;N;;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;24853044000122;149265;;1639545786.55;109.322030741203;14997396;0.007495;0.007501;;0.000670201813828082
Classe;24.853.060/0001-15;2026-07-01;1;2026-08-14;FII XPCE RE;2016-12-27;INVESTIDOR QUALIFICADO;BRXPCECTF006;39530.4291;N;N;;Multicategoria;Ativa;Indeterminado;;30/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;24853060000115;2;0;41045947.66;1038.3380258;39530.4291;0.00205397;0;0;0.00042
Classe;24.960.430/0001-13;2026-07-01;1;2026-08-14;KINEA INDICES DE PREÇOS FII RESPONSABILIDADE LIMITADA;2016-09-16;INVESTIDOR QUALIFICADO;BRKNIPCTF001;80078186;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2026-07-01;1;24960430000113;73168;;7435551675.84;92.8536477567062;80078186;0.018971;0.01032;0;0.000913
Classe;24.976.492/0001-13;2026-07-01;1;2026-08-04;FII PLANNER 3731 - IRON CAPITAL REAL ESTATE I FII RL;2019-06-03;INVESTIDOR QUALIFICADO;;11084.44757127;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br;2026-07-01;1;24976492000113;14;7;482309362.8;43512.2598306213;11084.44757127;-0.000716;0;0;0.000111961334705402
Classe;25.032.881/0001-53;2026-07-01;3;2026-08-26;FII TG ATIVO REAL;2016-12-09;INVESTIDORES EM GERAL;BRTGARCTF009;23567968.3637;N;N;;Multicategoria;Ativa;Indeterminado;;30/12;S;N;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;3;25032881000153;129261;128963;2527328643.75;107.23574492;23567968.3637;-0.00071497;0.00666463;0;6.1E-05
Classe;26.091.656/0001-50;2026-07-01;1;2026-08-11;OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO RL;2016-11-30;INVESTIDORES EM GERAL;BROUJPCTF006;3252384;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;S;N;N;S;N;FINAXIS CORRETORA;03317692000194;Avenida Paulista;1842;Torre Norte , Térreo, Loja 08;Bela Vista;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;atendimento.regulatorio@finaxis.com.br;2026-07-01;1;26091656000150;24684;24617;319062700.11;98.1011775085599;3252384;0.002873;0.012164;0;0.000713
Classe;26.191.053/0001-20;2026-07-01;1;2026-08-14;FII GOLDEN WEST;2016-12-28;INVESTIDOR QUALIFICADO;BR00DXCTF006;167445.2861;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;26191053000120;1;0;61253688.74;365.81315697;167445.2861;-0.00648608;0;0;0.000367
Classe;26.269.251/0001-60;2026-07-01;1;2026-08-13;WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIARIO FII;2016-09-22;INVESTIDOR QUALIFICADO;0;31977.3176153;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;SEFER INVESTIMENTOS DTVM LTDA;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-000;11 3113-0060;;;www.seferinvestimentos.com.br;informeslegais@seferinvestimentos.com.br;2026-07-01;1;26269251000160;2;0;10698736.9;334.572681445958;31977.3176153;0;0;0;0
Classe;26.452.053/0001-37;2026-07-01;1;2026-08-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO ANTILHAS;2019-08-29;INVESTIDOR PROFISSIONAL;BR0S7QCTF000;302488.83706894;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;MONETAR DTVM;12063256000127;Rua Joaquim Floriano, nº 100, 18º andar, Itaim Bibi, SP, CEP 4534000;100;18;ITAIM BIBI;SÃO PAULO;SP;4534000;(011) 3165-6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br;2026-07-01;1;26452053000137;1;0;686013050.21;2267.89542667868;302488.83706894;0.010456;0;0;0
Classe;26.452.179/0001-01;2026-07-01;1;2026-08-04;FII PLANNER 2593 - VIRACONDO FII;2018-11-30;INVESTIDOR PROFISSIONAL;BRVRCDCTF008;28762400.930483;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br;2026-07-01;1;26452179000101;9;2;39544367.06;1.3748632165853;28762400.930483;-0.034529;0;0;0.0160983681704678
Classe;26.499.833/0001-32;2026-07-01;1;2026-08-14;PATRIA MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-12-14;INVESTIDORES EM GERAL;BRMALLCTF007;17750467;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;PRAIA DE BOTAFOGO;228;9º ANDAR;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.genial.com.vc;middleadm@genial.com.vc;2026-07-01;1;26499833000132;136382;136147;2144817200.31;120.831592786263;17750467;0.031566;0.008467;0;0.00038514182461825
Classe;26.502.794/0001-85;2026-07-01;1;2026-08-14;XP LOG FII RL;2018-06-01;INVESTIDORES EM GERAL;BRXPLGCTF002;51390097.8938388;N;N;;Logística;Ativa;Indeterminado;;31/12;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;26502794000185;370912;;5390513988.23;104.894020621748;51390097.8938388;0.006521;0.007807;0;0.000713
Classe;26.502.810/0001-30;2026-07-01;1;2026-08-14;XPCE RE FII 2 - FUNDO DE INVESTIMENTO IM;2017-09-28;INVESTIDOR PROFISSIONAL;BR01MFCTF002;10;N;N;;Logística;Ativa;Indeterminado;;30/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;26502810000130;2;0;51308811.03;5130881.10298;10;-0.00729027;0;0;0.00069
Classe;26.545.627/0001-11;2026-07-01;1;2026-08-14;BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-03-22;INVESTIDOR QUALIFICADO;;752.0326;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;26545627000111;1;;145018342.17;192835.180509462;752.0326;-0.003911;;;0.000213729446470061
Classe;26.614.291/0001-00;2026-07-01;3;2026-08-20;ZAGROS RENDA IMOBILIÁRIA FII RESPONSABIL;2026-03-11;INVESTIDORES EM GERAL;BRGGRCCTF002;214246664;S;N;;Multicategoria;Ativa;Indeterminado;;30/06;S;N;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;3;26614291000100;395823;395460;2378493625.66;11.10166003;214246664;0.02076938;0.01354704;0;3.3E-05
Classe;26.642.727/0001-66;2026-07-01;1;2026-08-14;DIAMANTE FII RL;2016-11-10;INVESTIDORES EM GERAL;BRDAMTCTF007;17779747;N;N;;Shoppings;Definida;Determinado;2027-02-14;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;26642727000166;581;579;258801445.93;14.555969;17779747;0.014549;0.007283;0;0.000124
Classe;26.642.834/0001-94;2026-07-01;1;2026-08-14;JIVE ATIVOS IMOBILIÁRIOS II - FII;2018-08-01;INVESTIDOR PROFISSIONAL;;132971995.962992;N;N;;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;BANCO MODAL S.A.;30723886000162;Rua Alves Guimarães;1216;;Pinheiros;Sâo Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;26642834000194;1;;128672290.97;0.967664582592348;132971995.962992;-0.000208;;;0
Classe;26.681.370/0001-25;2026-07-01;1;2026-08-14;FII TELLUS PROP;2019-09-23;INVESTIDORES EM GERAL;BRTEPPCTF006;49616923;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;26681370000125;44878;44755;468116382.77;9.434611;49616923;-0.001929;0.006224;0;0.000771
Classe;26.813.118/0001-22;2026-07-01;1;2026-08-14;PANORAMA PROPERTIES - FII;2021-02-11;INVESTIDOR PROFISSIONAL;BRPNPRCTF001;897816.75236937;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;S;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;26813118000122;15;;34755741.99;38.7113983987026;897816.75236937;-0.001102;;;0
Classe;26.846.134/0001-11;2026-07-01;1;2026-08-13;FUNDO DE INVESTIMENTO IMOBILIARIO BRASIL;2021-10-18;INVESTIDOR PROFISSIONAL;BR01M9CTF002;128322.3368;N;N;;Multicategoria;Definida;Indeterminado;;30/06;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br;2026-07-01;1;26846134000111;1;;27056023.98;210.84422749;128322.3368;-0.00027223;0;0;7.8E-05
Classe;26.846.280/0001-47;2026-07-01;1;2026-08-14;FUTURO FUNDO INVESTIMENTO IMOBILIARIO;2023-09-22;INVESTIDOR QUALIFICADO;BR00MQCTF001;29081.6508;N;N;;Multicategoria;Ativa;Indeterminado;;28/06;N;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;26846280000147;1;0;12312866.7;423.3895379;29081.6508;-0.00186196;0;0;0.0012
Classe;26.990.011/0001-50;2026-07-01;1;2026-08-13;TREECORP REAL ESTATE FII - RESPONSABILIDADE LIMITADA;2017-01-20;INVESTIDORES EM GERAL;BRTCPFCTF001;297327;N;S;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2026-07-01;1;26990011000150;47;;27910021.08;93.8697833698251;297327;0.001804;0;0;0.000468
Classe;27.368.617/0001-10;2026-07-01;1;2026-08-14;FUNDO DE INVESTIMENTO IMOB. QUINTAS;2018-03-22;INVESTIDOR QUALIFICADO;BRQNTSCTF009;1363236;N;N;;Logística;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;27368617000110;135;131;245409334.78;180.019699289;1363236;0.01415016;0.0009568;0;0.000135
Classe;27.368.863/0001-72;2026-07-01;1;2026-08-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL;2018-01-25;INVESTIDOR QUALIFICADO;BR09FRCTF004;84585.82;N;N;;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;informacoesregulatorias@planner.com.br;2026-07-01;1;27368863000172;1;1;42213179.27;499.057398391362;84585.82;-0.000383;0;0;0.000249
Classe;27.445.482/0001-40;2026-07-01;1;2026-08-13;HEDGE AAA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-11-26;INVESTIDORES EM GERAL;BRHAAACTF003;3455000;N;N;;Escritórios;Ativa;Indeterminado;;30/06;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;27445482000140;220;;224855729.85;65.0812532127352;3455000;0.007405;0;0;0.000273
Classe;27.486.542/0001-72;2026-07-01;1;2026-08-13;HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-04-27;INVESTIDORES EM GERAL;BRHLOGCTF008;42500000;N;N;;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;27486542000172;4016;;504488043.88;11.8703069148235;42500000;0.011297;0.006097;0;0.000729
Classe;27.538.422/0001-71;2026-07-01;1;2026-08-14;FUNDO IMOBILIÁRIO SUCCESPAR;2019-12-19;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRSPVJCTF005;6312090;N;N;;Varejo;Ativa;Indeterminado;;30/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;27538422000171;22;3;155327441.31;24.60792563;6312090;0.01098453;0.00627131;0;0.000228
Classe;27.538.477/0001-81;2026-07-01;1;2026-08-14;HARMONIA FUNDO INVESTIMENTO IMOBILIARIO;2018-12-11;INVESTIDOR PROFISSIONAL;BR00RKCTF003;294.9552;N;N;;Multicategoria;Ativa;Indeterminado;;30/12;S;N;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;27538477000181;1;0;44844827.39;154515.62229057;294.9552;0.00325598;0;0;0.000686
Classe;27.539.651/0001-00;2026-07-01;1;2026-08-04;FII PLANNER 2410 - TRADE INVEST CARE II FII;2020-06-25;INVESTIDOR PROFISSIONAL;BR0DLZCTF003;30730.43332326;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br;2026-07-01;1;27539651000100;1;0;143601085.7;4672.92745889488;30730.43332326;-0.000201;0;0;0.000334259311244191
Classe;27.590.950/0001-70;2026-07-01;1;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO JAGUAR RL;2023-08-16;INVESTIDOR PROFISSIONAL;BR0I6JCTF009;3272.76326284;N;N;;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3.732;14º andar;Itaim Bibi;São Paulo;SP;04538-132;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2026-07-01;1;27590950000170;1;;1621085.5;495.326233463423;3272.76326284;-0.007333;0;0;0.001357
Classe;27.771.547/0001-47;2026-07-01;1;2026-08-14;SJ AU LOGÍSTICA FII;2020-10-02;INVESTIDORES EM GERAL;BRSJAUCTF009;793224.8;N;N;;Hospital;Definida;Indeterminado;;30/12;S;N;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;27771547000147;860;820;11759023.74;14.8243269;793224.8;-0.00147583;0;0;0.00264
Classe;27.771.586/0001-44;2026-07-01;1;2026-08-12;GRUPO RCFA FUNDO DE INVESTIMENTO IMOBILIARIO;2018-07-26;INVESTIDOR PROFISSIONAL;BRRCFACTF007;583926.07550609;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;TERRA INVESTIMENTOS DTVM;03751794000113;Rua Joaquim Floriano, nº 100, 18º andar, Itaim Bibi, SP, CEP 4534000;100;18;ITAIM BIBI;SÃO PAULO;SP;4534000;(011) 3165-6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br;2026-07-01;1;27771586000144;279;56;10545262;18.059241473093;583926.07550609;-0.003141;0;0;0.00221
Classe;27.773.327/0001-52;2026-07-01;1;2026-08-14;AIRPORT TOWN FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2018-12-14;INVESTIDOR PROFISSIONAL;;160757.049249;N;N;;Multicategoria;Definida;Indeterminado;;31/12;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br;2026-07-01;1;27773327000152;2;2;334807099.05;2082.6900009306;160757.049249;0.005178;0;0;0
Classe;27.882.272/0001-19;2026-07-01;1;2026-08-04;FII PLANNER 3572 - NPP FII RL;2025-10-13;INVESTIDOR QUALIFICADO;BR0ON3CTF001;10550;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br;2026-07-01;1;27882272000119;3;0;10445073.94;990.054401895735;10550;-0.000934;0;0;0.000935630523645676
Classe;28.108.193/0001-18;2026-07-01;1;2026-08-14;DEL MONTE AJAX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII DE RL;2017-12-15;INVESTIDORES EM GERAL;BRDLMTCTF004;13225796.64;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3.732;14º andar;Itaim Bibi;São Paulo;SP;04538-132;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2026-07-01;1;28108193000118;9;9;10348797.82;0.782470659551892;13225796.64;-0.004609;0;0;0.000643
