ID_Registro_Fundo;CNPJ_Fundo;Codigo_CVM;Data_Registro;Data_Constituicao;Tipo_Fundo;Denominacao_Social;Data_Cancelamento;Situacao;Data_Inicio_Situacao;Data_Adaptacao_RCVM175;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Patrimonio_Liquido;Data_Patrimonio_Liquido;Diretor;CNPJ_Administrador;Administrador;Tipo_Pessoa_Gestor;CPF_CNPJ_Gestor;Gestor
55323;27146983000125;279820;2017-06-16;2017-06-08;FI;SAFRA INFRAESTRUTURA VIP FIF INV EM INFRAESTRUTURA CIC DE INV EM INFRA RF LONGO PRAZO RESP LIMITADA;;Em Funcionamento Normal;2017-06-20;2025-04-14;2026-04-01;2027-03-31;39413564.88;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
55324;27146997000149;279811;2017-06-16;2017-06-08;FI;SAFRA INFRAESTRUTURA PREMIUM FIF INV EM INFRA CIC DE INV EM INFRA RF LONGO PRAZO RESP LIMITADA;;Em Funcionamento Normal;2017-06-20;2025-04-14;2026-04-01;2027-03-31;43818866.12;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
55326;27147055000185;275387;2017-03-24;2017-03-22;FI;RAMU FUNDO DE INVESTIMENTO FINANCEIRO INVESTIMENTO EM INFRAESTRUTURA CIC DE INV EM INFRA RENDA FIXA;;Em Funcionamento Normal;2017-04-19;2025-04-24;2026-07-01;2027-06-30;27636153.00;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
55346;27202414000150;279803;2017-06-16;2017-06-08;FI;SAFRA INFRAESTRUTURA MAX FIF INV EM INFRAESTRUTURA CIC DE INV EM INFRA RF LONGO PRAZO RESP LIMITADA;;Em Funcionamento Normal;2017-06-20;2025-04-14;2026-07-01;2027-06-30;39777276.57;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
55423;27328595000165;276022;2017-04-05;2017-04-05;FI;SPEED INFRA CLASSE DE INVESTIMENTO EM RENDA FIXA INFRAESTRUTURA INCENTIVADO - RESP LIMITADA;2025-08-13;Cancelado;2025-08-13;2025-01-15;2025-03-01;2026-02-28;27215376.12;2025-04-11;ANGELA AMODEO;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;PJ;12695840000103;BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA
55468;27381496000147;276790;2017-04-20;2017-04-20;FI;II ALOCAÇÃO FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2022-08-11;Cancelado;2022-08-11;;2022-03-01;2023-02-28;0.00;2022-08-22;ANDRE BERNARDINO DA CRUZ FILHO;00066670000100;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;PJ;12695840000103;BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA
55527;27477351000144;296651;2018-03-16;2017-02-21;FI;PEDRA NEGRA SUPRA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INFRAESTRUTURA;2018-11-30;Cancelado;2018-11-30;;2020-11-01;2021-10-31;0.00;2018-12-10;;;;;;
55593;27565982000115;312770;2018-11-23;2017-02-21;FI;PRECIOSO FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;;Em Funcionamento Normal;2018-12-18;2025-06-26;2026-09-01;2027-08-31;29559224.26;2025-07-01;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;12695840000103;BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA
55644;27619673000180;313106;2018-11-29;2017-04-12;FI;BV INFRAESTRUTURA HEDGE RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2021-05-26;Cancelado;2021-05-26;;2020-12-01;2021-11-30;0.00;2021-06-08;ALEXANDRE LUIZ ZIMATH;03384738000198;TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;PJ;03384738000198;TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
55679;27696698000188;280828;2017-06-30;2017-06-30;FI;G5 FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;;Em Funcionamento Normal;2017-08-03;2024-12-02;2026-07-01;2027-06-30;204921810.12;2025-03-21;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;09446129000100;G5 ADMINISTRADORA DE RECURSOS LTDA.
55691;27717045000138;279528;2017-06-12;2017-06-08;FI;RB VITÓRIA FIC DE FUNDOS INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA - RL;;Em Funcionamento Normal;2017-08-15;2025-03-26;2026-07-01;2027-06-30;238427875.20;2025-03-28;PETERSON ANTONIO DA PAZ;02201501000161;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.;PJ;07981934000109;RB ASSET MANAGEMENT LTDA
55749;27782888000118;280542;2017-06-27;2017-05-11;FI;SAFRA INFRAESTRUTURA PREMIUM PROFISSIONAL FIF INV EM INFRAESTRUTURA CI EM INFRA RF RESP LIMITADA;;Em Funcionamento Normal;2017-08-22;2025-04-14;2026-04-01;2027-03-31;27665111.14;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
55752;27782944000114;284165;2017-08-17;2017-08-14;FI;SAFRA INFRAESTRUTURA PROFIT FIF INV EM INFRA CIC DE INV EM INFRA RF LONGO PRAZO RESP LIMITADA;;Em Funcionamento Normal;2017-08-22;2025-04-14;2026-04-01;2027-03-31;13868538.41;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
55828;27923072000167;313203;2018-11-29;2018-11-21;FI;CAPITÂNIA INFRA 90 FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA II;2025-12-08;Cancelado;2025-12-08;2025-06-11;2025-01-01;2025-12-31;115456429.69;2025-06-12;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;41793345000127;CAPITANIA CAPITAL S.A.
55857;27933923000152;302481;2018-06-11;2018-06-07;FI;TONDELA 2 FIF INVESTIMENTO EM INFRAESTRUTURA CIC DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2026-01-15;Cancelado;2026-01-15;2025-03-27;2025-09-01;2026-08-31;34849453.19;2025-04-09;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
55910;27954376000191;281557;2017-07-10;2017-07-07;FI;NAVI HIGH INCOME FI EM COTAS DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2022-12-29;Cancelado;2022-12-29;;2022-07-01;2023-06-30;0.00;2023-02-13;ALLAN HADID;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;34745508000130;NAVI YIELD - ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.
55979;28025408000137;324710;2019-05-09;2019-05-08;FI;BB RENDA FIXA INCENTIVADO FIC FIF INVESTIMENTO EM INFRAESTRUTURA PRIVATE RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2019-05-13;2025-06-24;2026-07-01;2027-06-30;213705075.91;2025-06-24;DANIEL ALMEIDA BOGADO LEITE;30822936000169;BB GESTAO DE RECURSOS DTVM S.A;PJ;30822936000169;BB GESTAO DE RECURSOS DTVM S.A
56066;28075258000176;281760;2017-07-12;2017-07-10;FI;EMAC FIF INVESTIMENTO EM INFRAESTRUTURA CIC DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;;Em Funcionamento Normal;2017-07-17;2025-03-10;2025-10-01;2026-09-30;14300907.73;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
56267;28254592000197;283975;2017-08-15;2017-06-26;FI;XP SMM 2 FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;2025-05-13;Cancelado;2025-05-13;2025-01-30;2024-08-01;2025-07-31;12482104.46;2025-03-31;LIZANDRO SOMMER ARNONI;02332886000104;XP INVESTIMENTOS CCTVM S.A.;PJ;15289957000177;XP ADVISORY GESTAO DE RECURSOS LTDA
56442;28454176000132;287130;2017-10-05;2017-10-04;FI;ZETA FIF INVEST EM INFRAESTRUTURA CLASSE DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA;;Em Funcionamento Normal;2017-10-17;2025-02-11;2025-10-01;2026-09-30;200678114.86;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
56635;28651550000190;291625;2017-12-20;2017-12-20;FI;TONDELA FIF INV EM INFRAESTRUTURA CIC DE INV EM INFRAESTRUTURA RENDA FIXA;;Em Funcionamento Normal;2018-01-29;2025-02-04;2025-10-01;2026-09-30;16214055.75;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
57572;29733775000158;307475;2018-09-17;2018-09-17;FI;III ALOCAÇÃO FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2022-08-11;Cancelado;2022-08-11;;2021-09-01;2022-08-31;0.00;2022-08-22;ANDRE BERNARDINO DA CRUZ FILHO;00066670000100;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;PJ;12695840000103;BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA
57819;30102276000141;302953;2018-06-18;2018-01-19;FI;SANTANDER HERMES RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA - FIF;;Em Funcionamento Normal;2018-11-23;2025-05-13;2026-01-01;2026-12-31;965156798.25;2025-06-04;ALESSANDRO CHAGAS FARIAS;03502968000104;SANTANDER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;90400888000142;BANCO SANTANDER (BRASIL) S.A.
57838;30103421000109;301388;2018-05-29;2018-05-28;FI;CAPARARI FIF INVESTIMENTO EM INFRAESTRUTURA CIC DE INVESTIMENTO EM INFRA RENDA FIXA;2026-06-23;Cancelado;2026-06-23;2025-02-28;2025-10-01;2026-09-30;14266959.88;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
58010;30354057000150;318744;2019-02-26;2018-03-28;FI;ACATUS FIF INVESTIMENTO EM INFRAESTRUTURA CIC DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2026-05-20;Cancelado;2026-05-20;2025-02-28;2026-01-01;2026-12-31;18306188.36;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
58160;30493677000170;318892;2019-02-26;2018-04-03;FI;SANTANDER INFLAÇÃO FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA - FIF RESP LIMITADA;;Em Funcionamento Normal;2019-03-11;2025-03-24;2026-03-01;2027-02-28;965235315.61;2025-03-27;ALESSANDRO CHAGAS FARIAS;03502968000104;SANTANDER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;10231177000152;SANTANDER BRASIL GESTÃO DE RECURSOS LTDA
58162;30493708000192;318906;2019-02-26;2018-04-03;FI;SANTANDER FUNDO INCENTIVADO CDI INVESTIMENTO EM INFRAESTRUTURA RF CRED PRIV - FIF RESP LIMITADA;2025-08-25;Cancelado;2025-08-25;2025-03-24;2025-03-01;2026-02-28;1868547474.89;2025-03-27;ALESSANDRO CHAGAS FARIAS;03502968000104;SANTANDER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;10231177000152;SANTANDER BRASIL GESTÃO DE RECURSOS LTDA
58341;30568861000131;328316;2019-06-19;2018-04-13;FI;AGADIR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;;Em Funcionamento Normal;2019-07-23;2025-05-13;2026-05-01;2027-04-30;150880772.86;2025-05-13;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;12695840000103;BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA
58420;30618457000125;320340;2019-03-22;2019-03-20;FI;PLURAL DEBÊNTURES INCENTIVADAS HEDGE MASTER FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RL;;Em Funcionamento Normal;2019-04-01;2024-12-27;2026-01-01;2026-12-31;698493247.58;2024-12-26;PETERSON ANTONIO DA PAZ;02201501000161;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.;PJ;11397672000280;PLURAL GESTÃO DE RECURSOS LTDA
58428;30624441000125;303542;2018-06-28;2018-06-28;FI;BAMBU9 FIF EM INFRAESTRUTURA CIC DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2026-01-20;Cancelado;2026-01-20;2025-01-13;2025-10-01;2026-09-30;11164330.26;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
58467;30652413000111;305570;2018-08-13;2018-08-08;FI;SPARTA MASTER FIC DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2020-10-22;Cancelado;2020-10-22;;2021-01-01;2021-12-31;0.00;2020-12-17;CARLOS ALBERTO SARAIVA;02201501000161;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.;PJ;72745714000130;SPARTA ADMINISTRADORA DE RECURSOS LTDA
58490;30665679000107;303879;2018-07-04;2018-06-28;FI;XPA GGG FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;;Em Funcionamento Normal;2018-07-23;2024-09-06;2026-01-01;2026-12-31;24484618.44;2024-10-09;LIZANDRO SOMMER ARNONI;02332886000104;XP INVESTIMENTOS CCTVM S.A.;PJ;15289957000177;XP ADVISORY GESTAO DE RECURSOS LTDA
58563;30909986000188;306568;2018-08-29;2018-08-27;FI;DEVANT FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CP;2023-02-23;Cancelado;2023-02-23;;2023-01-01;2023-12-31;728254.95;2023-02-16;ERICK WARNER DE CARVALHO;62232889000190;BANCO DAYCOVAL S.A.;PJ;28363263000184;DEVANT ASSET INVESTIMENTOS LTDA
58766;31120420000135;313033;2018-11-28;2018-11-28;FI;JOURNEY CAPITAL ENDURANCE FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;;Em Funcionamento Normal;2018-11-29;2024-03-24;2026-07-01;2027-06-30;52950951.23;2025-04-09;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;20316689000175;JOURNEY CAPITAL ADMINISTRACAO DE RECURSOS LTDA
